name,name_th,category,area,phone,website,address,hours,google_rating,google_reviews,lat,lng,source,VERIFIED (Y/N),CORRECT PHONE,OWNER NAME,LINE ID,WANTS TO JOIN (Y/N),NOTES
Taxi Meter Services 24hr.,,Taxi Service,Phuket Town,095 257 7277,,"21 ซ.12 Anuphasphuketkarn Rd, Tambon Talat Yai, Amphoe Mueang Phuket, Chang Wat Phuket 83000, Thailand",,5,3,7.88308,98.40836,google_places,,,,,,
MediSea Pharmacy Patong ร้านยาเมดิซี ฟาร์มาซี ป่าตอง,,Pharmacy,Patong,061 165 8980,,"236 อาคารที่ 7 ถนนผังเมืองสาย ก Tambon Patong, Amphoe Kathu, Chang Wat Phuket 83150, Thailand",,5,2,7.8979,98.30326,google_places,,,,,,
Phuket Island Tours,,Tour Agency,Old Town,064 874 9545,,"73, A, 20, Tambon Ratsada, Amphoe Mueang Phuket, Chang Wat Phuket 83000, Thailand",,3,2,7.87709,98.36855,google_places,,,,,,
Private Catamaran Phuket,,Tour Agency,Chalong,082 171 4513,https://private-catamaran-phuket.com/,"35 E Chaofah Rd, Tambon Chalong, Amphoe Mueang Phuket, Chang Wat Phuket 83130, Thailand",,5,2,7.85021,98.35326,google_places,,,,,,
Taxi VIP Phuket on tour,,Services,Old Town,083 753 5331,,"78/4-5 Tambon Wichit, Amphoe Kathu, Chang Wat Phuket 83150, Thailand",,5,2,7.86942,98.37151,google_places,,,,,,
Phuket Yacht Charter Adventures,,Tour Agency,Koh Kaew,096 360 7273,http://phuketyachtadventures.com/,"20 Thep Krasattri Rd, Tambon Ko Kaeo, Amphoe Mueang Phuket, Chang Wat Phuket 83000, Thailand",,5,1,7.96378,98.38854,google_places,,,,,,
'Run' bar and restaurant,,Restaurant,Kata,,,,,,,7.81772,98.30064,osm,,,,,,
@ Bakery,,Café,Rawai,,,,,,,7.80161,98.33493,osm,,,,,,
@Beach,,Restaurant,Kata,,,,,,,7.83005,98.29527,osm,,,,,,
&Coffee,,Café,Old Town,,,,,,,7.91726,98.37076,osm,,,,,,
+39,,Café,Kata,,,,,,,7.81789,98.30086,osm,,,,,,
007 bar,,Bar,Phuket Town,,,,,,,7.88043,98.39318,osm,,,,,,
1% Bar,,Bar,Kata,+66 95 268 1013,,,Tu-Su 16:30-02:00,,,7.82589,98.29723,osm,,,,,,
1000009 Thai Noodle Restaurant Phuket ล้าน9ก๋วยเตี๋ยว,,Restaurant,Phuket Town,,,30 ถนนมนตรี,We-Mo 10:00-23:00; Tu 09:00-23:00,,,7.88268,98.39282,osm,,,,,,
1584,,Transport,Kamala,,,,,,,7.94979,98.28518,osm,,,,,,
162 cafe,,Café,Chalong,,,,,,,7.82706,98.33996,osm,,,,,,
180 Degrees Pool Bar,,Bar,Kamala,,,,,,,7.94714,98.27112,osm,,,,,,
2 Dollars Café,,Café,Airport,,,,,,,8.10863,98.30609,osm,,,,,,
2 спальни,,Guesthouse,Surin,,,,,,,7.98183,98.28119,osm,,,,,,
21,,Café,Old Town,,,,,,,7.89052,98.38965,osm,,,,,,
21 Bar & Restaurant,,Bar,Patong,83150,,135 Nanai Road,Mo-Su 12:00-01:00,,,7.88711,98.30271,osm,,,,,,
2Day Inn,,Hotel,Phuket Town,,,,,,,7.87491,98.38857,osm,,,,,,
2Sis food and drink,,Café,Chalong,,,,,,,7.84138,98.34587,osm,,,,,,
3 Spices,,Restaurant,Patong,,,,,,,7.89728,98.2964,osm,,,,,,
300 THB TAXI 2 WAY NUI BEACH,,Vehicle rental,Nai Harn,,,,,,,7.79436,98.30159,osm,,,,,,
34 Cafe,,Café,Kata,,,,,,,7.8166,98.31013,osm,,,,,,
35 cafe & tea,,Café,Rawai,,,,,,,7.77564,98.32686,osm,,,,,,
35ans,,Bar,Phuket Town,,,,,,,7.88341,98.39755,osm,,,,,,
360 bar,,Bar,Bang Tao,+6676317600,https://www.pavilionshotels.com/phuket/360-bar,Phuket,Mo-Su 17:00-22:00,,,8.02307,98.30147,osm,,,,,,
365 Sauna and Thai Massage,,Massage & spa,Kathu,,,2/118 ถนนพระบารมี Kathu,,,,7.90888,98.34402,osm,,,,,,
37 B&B,,Guesthouse,Old Town,,,,,,,7.88488,98.38846,osm,,,,,,
3ch,,Café,Patong,,,,,,,7.90077,98.30426,osm,,,,,,
3rd Street Cafe& Guesthouse,,Guesthouse,Kata,+66 76 284 510,,,,,,7.82437,98.29816,osm,,,,,,
5 Stars,,Massage & spa,Patong,,,225 Rat-U-Thit 200 Pee Road,,,,7.88865,98.29568,osm,,,,,,
502,,Café,Nai Harn,,,,,,,7.78238,98.31528,osm,,,,,,
58 Auto Car,,Vehicle rental,Koh Kaew,,,,,,,7.96908,98.37177,osm,,,,,,
62,,Bar,Kata,,,,,,,7.82576,98.29714,osm,,,,,,
6th Avenue Surin Condominium,,Hotel,Surin,,https://6avenuephuket.com/,50 37 Choeng Thale,24/7,,,7.98016,98.28308,osm,,,,,,
7 Тур,,Tours & travel,Kata,+66 83 114 5010,https://7tour-phuket.ru,,Mo-Su 10:00-21:00,,,7.81507,98.29985,osm,,,,,,
7Days Premium Hotel Patong Phuket,โรงแรมเซเว่นเดย์ พรีเมี่ยม ป่าตอง ภูเก็ต,Hotel,Patong,,,31 Nanai Road Patong,,,,7.89383,98.30535,osm,,,,,,
8/5 Runway Cafe,,Café,Airport,+66 96 289 3942,,8/5 ถนนโยธา,Mo-Su 09:00-18:00,,,8.11085,98.31147,osm,,,,,,
88 Hotel Phuket,,Hotel,Patong,,,,,,,7.88905,98.30369,osm,,,,,,
89 route,,Bar,Kata,,,,,,,7.82564,98.29797,osm,,,,,,
89 Thai Food & Seafood,,Restaurant,Patong,,,,,,,7.89452,98.2987,osm,,,,,,
9 Motel Inn,,Hotel,Phuket Town,,,,,,,7.87505,98.38865,osm,,,,,,
91 Residence Patong,,Hotel,Patong,,,,,,,7.90176,98.30681,osm,,,,,,
936,,Café,Kamala,+66 81 7515187,,93/6 Rim Hat Road,Mo-Su 08:30-16:00,,,7.95025,98.28093,osm,,,,,,
99 Old Town Guesthouse,,Hotel,Phuket Town,,,,,,,7.88482,98.38999,osm,,,,,,
A Pong Mae Sunee,,Restaurant,Old Town,+66867437557,,,,,,7.88581,98.38738,osm,,,,,,
A.D.D. Restaurant,,Restaurant,Kata,,,,,,,7.81717,98.30115,osm,,,,,,
a.dessert.moments,,Café,Old Town,,,,We-Mo 11:00-22:00,,,7.8848,98.38783,osm,,,,,,
A&B Café Kamala - Coffee and more,,Café,Kamala,,,94/134 Soi Thaweewongsub / Moo 3 Kamala Beach,Tu-Su 08:00-18:00,,,7.94901,98.28369,osm,,,,,,
A1 Island Guesthouse,,Hotel,Patong,,,240 Sai Nam Yen Road,,,,7.8956,98.30525,osm,,,,,,
A2 Pool Resort Phuket,,Hotel,Old Town,,,Chalermprakiat Ror 9 Ratsada,,,,7.91555,98.36906,osm,,,,,,
Abceylon,,Bar,Patong,,,,,,,7.89053,98.30057,osm,,,,,,
Absolut,,Bar,Kata,,,,,,,7.82545,98.29777,osm,,,,,,
Absolut mixed martial arts,,dojo,Nai Harn,+66660011518,https://absolutemmathailand.com,,,,,7.79542,98.31673,osm,,,,,,
Absolute Bangla Suites,,Hotel,Patong,,,,,,,7.89271,98.29702,osm,,,,,,
Absolute Nakalay Boutique Resort,,Hotel,Kamala,,,,,,,7.92554,98.27469,osm,,,,,,
Absolute Sea Pearl Beach Resort,,Hotel,Patong,,,,,,,7.88712,98.29114,osm,,,,,,
Absolute Twin Sands Resort & Spa,,Hotel,Patong,,,,,,,7.88339,98.27398,osm,,,,,,
Access Resort and Villa,,Hotel,Karon,,,,,,,7.84333,98.30118,osm,,,,,,
Achani,,Bar,Kamala,+66 89 7241162,,,Mo-Su 11:00-23:00,,,7.94983,98.28164,osm,,,,,,
Acqua,,Restaurant,Patong,,,,,,,7.91662,98.29111,osm,,,,,,
Adam Eatery & Bar,,Restaurant,Patong,,,,,,,7.90229,98.29939,osm,,,,,,
Adema Boutique Karon,,Hotel,Karon,,,,,,,7.83588,98.29864,osm,,,,,,
aera juice,,Café,Phuket Town,+60652249251,,184 ถนนภูเก็ต,Mo-Su 09:00-21:00,,,7.88213,98.39104,osm,,,,,,
AEW Seafood,,Restaurant,Kamala,+66 89 8719722,,Rim Hat Road,Mo-Su 08:00-24:00,,,7.95057,98.28109,osm,,,,,,
After Beach Bar,,Restaurant,Kata,,,,,,,7.80895,98.30217,osm,,,,,,
Agli Amici Pizzeria,,Restaurant,Chalong,6676282172,,,Mo off; Tu-Su 16:00-22:00,,,7.82413,98.34362,osm,,,,,,
Aim House,,Street food,Patong,,,,,,,7.89561,98.30398,osm,,,,,,
AIM Phuket,,Restaurant,Koh Kaew,,https://www.facebook.com/aimphuket/about,57/20 Thepkrasattri Kohkeaw,Mon-Fri 17.00-22.00 Sat-Sun 11.00-15.00 17.00-22.00,,,7.94804,98.3922,osm,,,,,,
AIMM's Café,,Street food,Airport,,,,,,,8.10498,98.30505,osm,,,,,,
Air&Sea Cafe@Phuket,,Café,Airport,+66 89 474 5732,,,Mo-Su 10:00-20:00,,,8.12047,98.32182,osm,,,,,,
Airpark Cafe,,Café,Paklok,,,,Mo-Su 10:00-18:00,,,8.01726,98.40436,osm,,,,,,
Airplane tickets,,Tours & travel,Phuket Town,,,,,,,7.86959,98.393,osm,,,,,,
Airport Beach Hotel,,Hotel,Nai Yang,,,,,,,8.0921,98.30082,osm,,,,,,
Airport Resort,,Hotel,Nai Yang,,,,,,,8.09424,98.30768,osm,,,,,,
AKN Vintage Curry,,Restaurant,Airport,,,,,,,8.105,98.30919,osm,,,,,,
Albatross,,Restaurant,Bang Tao,,,,,,,8.00316,98.2956,osm,,,,,,
Aleena House,,Guesthouse,Patong,,,,,,,7.89178,98.29534,osm,,,,,,
Alexander Hotel Patong,,Hotel,Patong,,,,,,,7.89198,98.30184,osm,,,,,,
Alfresco Phuket Hotel,,Hotel,Patong,,,,,,,7.88588,98.29822,osm,,,,,,
Ali Baba,,Restaurant,Patong,,,,,,,7.88816,98.2922,osm,,,,,,
Ali's BBQ,,Café,Chalong,+66876272722,,,Mo-Su 11:00-01:00,,,7.85126,98.34904,osm,,,,,,
Alien Taco,,Restaurant,Patong,,,,,,,7.89455,98.29705,osm,,,,,,
alisseCloud,,Café,Bang Tao,+66 62 423 9632,,19/38,Mo-Su 08:00-20:30,,,8.02401,98.32155,osm,,,,,,
Alita Boutique Massage and Spa,,Beauty & spa,Chalong,,,,,,,7.84736,98.37315,osm,,,,,,
All 4 Dive,,Diving,Chalong,+6676344611,https://www.scubadiving-phuket.com,,Mo-Sa 10:00-19:00,,,7.82415,98.33366,osm,,,,,,
All In Sports,,Restaurant,Kata,+66 94 934 5770,,,Mo-Su 10:30-23:00,,,7.82554,98.29695,osm,,,,,,
All Life,,Pharmacy,Karon,+66 96 151 5979,,,Mo-Su 10:00-23:00,,,7.8443,98.29427,osm,,,,,,
All Seasons Naiharn Phuket,,Hotel,Nai Harn,,,,,,,7.77868,98.30557,osm,,,,,,
All Thai,,Restaurant,Chalong,,,,,,,7.83743,98.33367,osm,,,,,,
All time,,Restaurant,Chalong,,,,,,,7.85174,98.34829,osm,,,,,,
All Vegan,,Restaurant,Rawai,+66 61 834 9389,https://all-vegan-cafe-restaurant.business.site/,ซอยสามัคคี 2,"Mo-Su 08:30-21:00; Jan 02, Jan 17, Feb 02, Feb 17, Mar 02, Mar 17, Apr 02, Apr 17, May 02, May 17, Jun 02, Jun 17, Jul 02, Jul 17, Aug 02, Aug 17 , Sep 02, Sep 17, Oct 02, Oct 17, Nov 02, Nov 17, Dec 02, Dec 17 off",,,7.7986,98.32164,osm,,,,,,
AllStar Aussie Sports Bar & Restaurant,,Restaurant,Kata,+66 80 038 2462,,,16:00-02:00,,,7.82788,98.30016,osm,,,,,,
Aloha Residence,,Hotel,Kata,,,,,,,7.81554,98.30502,osm,,,,,,
Alpengrill,,Restaurant,Patong,,,,,,,7.89492,98.29612,osm,,,,,,
Alpina Phuket Nalina Resort & Spa,,Hotel,Kata,,,,,,,7.82104,98.3029,osm,,,,,,
Altai,,Café,Kata,+66984063982,,18 Pakbang Soi,Mo-Su 12:00-22:30,,,7.82558,98.29677,osm,,,,,,
Am Surin Place,,Hotel,Surin,,,,,,,7.97983,98.28069,osm,,,,,,
Amari Coral Beach,,Hotel,Patong,,,,,,,7.88669,98.28557,osm,,,,,,
Amarin,,Guesthouse,Patong,,,,,,,7.90159,98.2991,osm,,,,,,
Amarin Restaurant,,Restaurant,Patong,,,,,,,7.90225,98.29928,osm,,,,,,
Amata Resort,,Hotel,Patong,+66 76 346 0913,,,,,,7.89006,98.29705,osm,,,,,,
Amatara Wellleisure Resort,,Hotel,Cape Panwa,+66 (0) 7631-8888,https://amatara.com/,"84 Moo 8 Sakdidej Road Tambon Vichit, Phuket",,,,7.80877,98.40758,osm,,,,,,
Amazing villa,,Attraction,Chalong,,,,,,,7.83836,98.32659,osm,,,,,,
Amazon,,Café,Chalong,,,,07:00-19:00,,,7.84984,98.35221,osm,,,,,,
Amber,,Restaurant,Karon,+66 81 595 1514,,,Mo-Su 11:00-22:00,,,7.84263,98.29465,osm,,,,,,
Amora Beach Resort,,Hotel,Bang Tao,,,,,,,7.99157,98.29189,osm,,,,,,
Amore,Amore Cafe & Bar,Restaurant,Phuket Town,,,,,,,7.8836,98.39039,osm,,,,,,
Amsterdam,,Café,Rawai,,,,,,,7.78549,98.3176,osm,,,,,,
Anahita massage,,Beauty & spa,Patong,,,,,,,7.89765,98.29695,osm,,,,,,
Anantara Layan Phuket Resort,,Hotel,Bang Tao,,,,,,,8.03564,98.28451,osm,,,,,,
Anantara Mai Khao Phuket Villas,,Hotel,Mai Khao,,,,,,,8.16846,98.29569,osm,,,,,,
Anantara Vacation Club Mai Khao,,Hotel,Mai Khao,,,,,,,8.1662,98.29737,osm,,,,,,
Anatolian,,Restaurant,Karon,,,,,,,7.83594,98.29868,osm,,,,,,
Anchalee Inn,,Hotel,Patong,,,,,,,7.88419,98.29308,osm,,,,,,
Anchor Boutique House,,Hotel,Patong,,,,,,,7.89842,98.30151,osm,,,,,,
anchor inn,,Restaurant,Chalong,,,,Mo-Su 09:00-21:00,,,7.82206,98.34136,osm,,,,,,
Anda,,Massage & spa,Karon,+66 94 343 2419,,,Mo-Su 09:00-23:00,,,7.84287,98.29547,osm,,,,,,
Anda Beachside,,Hotel,Karon,+66 76 396 344,,,,,,7.8475,98.29352,osm,,,,,,
Andaman Bar (Bandara Hotel),,Bar,Cape Panwa,,,,,,,7.81151,98.38929,osm,,,,,,
Andaman Beach Suites,,Hotel,Patong,,,,,,,7.90101,98.2993,osm,,,,,,
Andaman Cannacia Resort,,Hotel,Kata,+66 0 7625 4215,https://www.phuket-cannacia.com/,,,,,7.81273,98.30081,osm,,,,,,
Andaman Embrace Resort & Spa Patong Phuket,,Hotel,Patong,+66 76 370 000,https://www.andamanembrace.com/,2 Had Patong Road,,,,7.8994,98.29861,osm,,,,,,
Andaman Grill,,Restaurant,Mai Khao,,,,Mo-Su 17:00-23:00,,,8.16535,98.29411,osm,,,,,,
Andaman Seaside Resort,,Hotel,Bang Tao,+66076314293,www.andaman-seaside-resort.com,Moo 3 Bangtao beach,,,,7.9846,98.287,osm,,,,,,
Andaman Seaview,,Hotel,Kata,,,,,,,7.83182,98.29602,osm,,,,,,
Andaman Villa Resort,,Hotel,Patong,,,,,,,7.88228,98.3012,osm,,,,,,
Andaman White Beach Resort,,Hotel,Nai Yang,+66 76 316 300,https://www.andamanwhitebeach.com/,"28/4 Moo 4 Tambon Sakoo Thalang District, Phuket 83130, Tailandia",,,,8.04722,98.27816,osm,,,,,,
Andara Resort & Villas,,Hotel,Kamala,+6676338777,https://www.andaraphuket.com/,15 Moo 6 Kamala Beach Kathu Phuket,,,,7.94923,98.2752,osm,,,,,,
Andara Signature Villas,,Hotel,Kamala,,,,,,,7.94415,98.2642,osm,,,,,,
Andara Spa,,Beauty & spa,Kamala,,,,,,,7.94891,98.27489,osm,,,,,,
Andatel Grandé Patong Phuket Hotel,,Hotel,Patong,,,,,,,7.90139,98.30064,osm,,,,,,
Anfield Cafe,,Café,Old Town,,,,,,,7.8837,98.38751,osm,,,,,,
Ang Mor Lao Sim Chan,,Café,Old Town,+66 61 446 9114,,33 ถนนวิชิตสงคราม,Mo-Su 08:00-18:00,,,7.88414,98.37972,osm,,,,,,
Angels live blues bar,,Bar,Old Town,0896549654,,ถนนเยาวราช,Tu-Su 17:30-01:00,,,7.88469,98.38735,osm,,,,,,
Angpao Hotel,,Hotel,Koh Kaew,+66  094 5914848,https://angpaohotel.hoteliers.guru/,69/175 Prachasamakee Road Ratsada,,,,7.91475,98.3899,osm,,,,,,
Angsana Laguna Phuket,,Hotel,Bang Tao,,https://www.angsana.com/en/thailand/laguna-phuket,,,,,8.00555,98.29658,osm,,,,,,
Angsana Laguna Wedding Chapel,,Attraction,Bang Tao,,,,,,,8.00337,98.29705,osm,,,,,,
Angsana Spa Dusit Thani Laguna Phuket,,Beauty & spa,Bang Tao,,,,,,,8.00132,98.29398,osm,,,,,,
Angus O’Tool’s Irish Pub,,Bar,Karon,,https://otools-phuket.com/irish-pub/,,,,,7.84957,98.2952,osm,,,,,,
Ani Sport,,Bar,Kata,+66 82 432 4806,,,Mo-Su 15:00-02:00,,,7.82556,98.29724,osm,,,,,,
Ann Guesthouse,,Guesthouse,Karon,,,,,,,7.8529,98.29476,osm,,,,,,
Anna,,Restaurant,Karon,,,,,,,7.85662,98.29116,osm,,,,,,
Anny,,Restaurant,Karon,+66 93 782 9577,,,Mo-Su 10:00-23:00,,,7.85135,98.29259,osm,,,,,,
Anteka,,Pharmacy,Bang Tao,,,,Mo-Su 09:00-22:00,,,7.98511,98.28705,osm,,,,,,
Anthony’s Bespoke Tailor,,Tailor,Karon,+66 61 1758486,https://www.anthonysbespoketailor.com/,195 Karon Road Phuket,Mo-Su 10:00-23:00,,,7.84321,98.29536,osm,,,,,,
Antico Siam,,Massage & spa,Kata,,,,,,,7.82497,98.30098,osm,,,,,,
Anut room coffee,,Café,Rawai,,,,,,,7.79297,98.32534,osm,,,,,,
Any Time,,Bar,Karon,,,,Mo-Su 12:00-02:00,,,7.83376,98.29542,osm,,,,,,
Anya Pharmacy,,Pharmacy,Kata,,,,,,,7.82903,98.29557,osm,,,,,,
Ao Po Grand Marina,,Marina & charters,Paklok,,,,,,,8.06906,98.44471,osm,,,,,,
Ao Yon Seaside,,Restaurant,Cape Panwa,,,,Mo-Su 07:00-22:00,,,7.81122,98.38846,osm,,,,,,
Aochalong Villa Resort & Spa,,Hotel,Chalong,+6676381838,http://www.chalongbeachhotelandspa.com,16/9 Moo 5 Rawai,,,,7.82834,98.34871,osm,,,,,,
Aon 999 Restaurant,,Restaurant,Patong,,,,,,,7.89836,98.29656,osm,,,,,,
APK Resort & Spa,,Hotel,Patong,,,Phang Muang Sai Kor Road,24/7,,,7.89336,98.30182,osm,,,,,,
Apollo Gym,,dojo,Rawai,,,,,,,7.76914,98.31379,osm,,,,,,
Apple's Bar,,Bar,Kamala,,,Kamala Main Road,,,,7.9492,98.28503,osm,,,,,,
Aqua,,Restaurant,Kata,+66 61 994 5398,,,Mo-Su 10:00-23:00,,,7.81666,98.30089,osm,,,,,,
Aqualung service centre,,Diving,Chalong,,,,,,,7.82875,98.33843,osm,,,,,,
Aram,,Café,Kata,+66 89 645 2222,,,Mo-Su 08:00-18:00,,,7.81717,98.30099,osm,,,,,,
Arawan Massage,,Massage & spa,Kata,,,,Mo-Su 10:00-11:30,,,7.82712,98.29884,osm,,,,,,
Araya House,,Hotel,Surin,,https://arayahouse.com,50/38 Srisoonthron Cherngtalay,,,,7.97981,98.28291,osm,,,,,,
Arch39 Phuket Beach Front,,Hotel,Chalong,,,,,,,7.82383,98.34554,osm,,,,,,
Archee thai food,,Restaurant,Rawai,,,,,,,7.76954,98.31516,osm,,,,,,
Aree's,,Restaurant,Kata,+66 63 239 2659,,,Mo-Su 12:30-02:00,,,7.82589,98.29706,osm,,,,,,
Areeka Mahokkanee,,Hotel,Bang Tao,,,6/50 ป่าสัก 5 Choeng Thale,,,,8.00406,98.30861,osm,,,,,,
Arinara Bangtao Beach Resort,,Hotel,Bang Tao,,,,,,,7.9874,98.28985,osm,,,,,,
Arisa,,Restaurant,Kata,,,,,,,7.81577,98.30095,osm,,,,,,
Arisa Kitchen,,Restaurant,Kata,+66 89 972 0829,,,Mo-Su 12:00-22:00,,,7.8158,98.30083,osm,,,,,,
Arita,,Hotel,Patong,,,,,,,7.88197,98.29312,osm,,,,,,
Ark Building,,Hotel,Karon,,,,,,,7.83609,98.30041,osm,,,,,,
Armani Travel,,Tours & travel,Kata,+66 93 296 7343,,,Mo-Su 10:00-22:00,,,7.82153,98.29929,osm,,,,,,
Aroma,,Restaurant,Nai Harn,,,,,,,7.79099,98.3169,osm,,,,,,
Aromdee massage,Aromdee massage,Massage & spa,Patong,,https://aromdeemassage.netlify.app/,13 Soi Rat-U-Thit 200 Pee,Mo-Su 10:00-23:00,,,7.89602,98.29827,osm,,,,,,
Aroon,,Restaurant,Phuket Town,,,,Mo-Su 06:00-17:00,,,7.88463,98.39016,osm,,,,,,
ART BOX CATERING,,Restaurant,Chalong,+66999022355,artboxcatering.com,"18/74 moo 8, chalong, muang Phuket",,,,7.8267,98.34295,osm,,,,,,
Artspace Gallery and Music Bar,,Bar,Kata,,,,,,,7.82195,98.30226,osm,,,,,,
Arun Phuket Residents,,Hotel,Nai Yang,,,,,,,8.09562,98.30993,osm,,,,,,
Arun Sawad Cafe,,Café,Paklok,084 518 5546,,,Mo-Su 07:00-16:00,,,8.01167,98.39812,osm,,,,,,
ASAP,,Café,Cherngtalay,,,,Tu-Su 09:00-16:00,,,7.98956,98.30897,osm,,,,,,
Ascot Boutique Hotel,,Hotel,Kata,,,,,,,7.82316,98.30036,osm,,,,,,
Asia Bar,,Bar,Rawai,,,,,,,7.78883,98.33001,osm,,,,,,
Asia Yacht Agency,,Boat charter,Paklok,,https://www.asiayachtagency.com,225/17 Pa Klok Phuket,,,,7.9921,98.38195,osm,,,,,,
Asian art souvenir shop,,Souvenirs & gifts,Patong,,,,,,,7.89753,98.29984,osm,,,,,,
Asian Essence,,Restaurant,Bang Tao,,,,,,,7.99007,98.29244,osm,,,,,,
Asian Shooting Range,,Gym & fitness,Nai Yang,,,,Mo-Su 09:00-20:00,,,8.06121,98.30669,osm,,,,,,
Asmut Bar,,Bar,Patong,,,,,,,7.89651,98.30052,osm,,,,,,
Asoka,,Restaurant,Nai Yang,,,,,,,8.09504,98.31231,osm,,,,,,
Aspery,,Hotel,Patong,,,,,,,7.89989,98.29918,osm,,,,,,
ASquare,,Restaurant,Old Town,,,,,,,7.88349,98.38853,osm,,,,,,
At Beach Bar and Restaurant,,Restaurant,Kata,+66 76 360 300,https://atbeachrestaurant.com,,Mo-Su 10:00-19:00,,,7.81619,98.2996,osm,,,,,,
At Kamala,,Hotel,Kamala,+66 85 8811156,https://atkamalahotel.com,75/2 Rim Hat Road Kamala Beach,,,,7.95002,98.281,osm,,,,,,
At Panta Phuket,,Hotel,Bang Tao,,,,,,,8.02196,98.32867,osm,,,,,,
AT Patong Hotel,,Hotel,Patong,,,,,,,7.89166,98.30206,osm,,,,,,
ATECI smoothie and more,,Café,Rawai,,,,,,,7.77446,98.326,osm,,,,,,
atelier,,Restaurant,Cherngtalay,,,,,,,7.97532,98.33959,osm,,,,,,
AtHome Guest House,,Hotel,Patong,,,,,,,7.88119,98.29767,osm,,,,,,
Atmanjai Detox Yoga Wellness,,Gym & fitness,Rawai,+66076613580,https://www.atmanjai.com,27/1 Soi Mittrapap Rawai,Mo-Su 08:00-20:00,,,7.79856,98.33641,osm,,,,,,
Atom Phuket Hotel,,Hotel,Nai Yang,,,,,,,8.09515,98.30699,osm,,,,,,
ATV / Buggy to Big Buddha,,Tours & travel,Chalong,,,,,,,7.83173,98.33402,osm,,,,,,
ATV adventure,,Tours & travel,Chalong,,,,,,,7.8321,98.33177,osm,,,,,,
Au Bon Pain,,Street food,Patong,,,,Mo-Su 08:00-23:00,,,7.89256,98.29852,osm,,,,,,
Audy,,Café,Surin,,,,,,,7.97843,98.27839,osm,,,,,,
Audy Restoran,,Restaurant,Surin,,,,,,,7.98136,98.28083,osm,,,,,,
Aunjai,,Pharmacy,Patong,,,18 Sai Nam Yen Road,Mo-Su 13:00-22:00,,,7.89558,98.30459,osm,,,,,,
Aura,,Restaurant,Kata,+66 96 492 2362,https://aurarestorant.tilda.ws,,Mo-Su 08:00-23:00,,,7.81778,98.30117,osm,,,,,,
Aurora massage,,Massage & spa,Chalong,,,,,,,7.83331,98.34712,osm,,,,,,
Aussie Bar,Aussie Bar,Bar,Patong,,,,,,,7.89381,98.29612,osm,,,,,,
Aussie Pub,,Bar,Kamala,,,Kamala Main Road Kamala Beach,,,,7.9488,98.28459,osm,,,,,,
Austrian Garden Hotel & Restaurant,,Hotel,Patong,+66 (0)76 340 350,https://austrian-garden.com,32/1 Chaloemhrakiat Road Patong,,,,7.90237,98.29964,osm,,,,,,
Ave,,Bar,Nai Harn,,,,,,,7.79107,98.31671,osm,,,,,,
Avis,,Vehicle rental,Patong,,,,,,,7.88632,98.29446,osm,,,,,,
Avista Hideaway Phuket Patong - MGallery,,Hotel,Patong,+66 76 681 681,https://www.avistahideawayphuketresort.com/,39/9 Muen Ngern Road,,,,7.8811,98.27745,osm,,,,,,
Avista Hideaway Resort and Spa,,Hotel,Patong,6676681681,,39/9 Muen Ngoen Road,,,,7.87812,98.27715,osm,,,,,,
AVO Kitchen & Wine,,Restaurant,Nai Harn,,,Soi Naya,Tu-Su 07:30-23:00,,,7.7815,98.31167,osm,,,,,,
Awa Manachon Market,,Street food,Kathu,,,Prabaramee Road,"Mo,Tu,Fr,Sa,Su 17:00-23:00",,,7.91171,98.34239,osm,,,,,,
"Awesome, cheap Thai food!",,Restaurant,Patong,,,,,,,7.88532,98.29623,osm,,,,,,
Ayara Hilltops Resort and Spa,,Hotel,Surin,,,,,,,7.97034,98.27722,osm,,,,,,
Ayara Kamala Resort & Villa,,Hotel,Kamala,,,,,,,7.94782,98.26268,osm,,,,,,
